,id_turma,discente,id_curso,unidade,nota,reposicao,faltas_unidade,media_final,numero_total_faltas,descricao
452367,57597055,425320348263eb19e26c4510b0ae2480,92127264.0,2.0,7.5,f,0.0,7.1,4.0,APROVADO
452368,57597055,806e7431173d13e950e4bc14ddf9c44f,92127264.0,2.0,2.6,f,0.0,2.8,12.0,REPROVADO
452369,57597055,806e7431173d13e950e4bc14ddf9c44f,92127264.0,1.0,1.7,f,0.0,2.8,12.0,REPROVADO
452370,57597055,806e7431173d13e950e4bc14ddf9c44f,92127264.0,3.0,4.1,f,0.0,2.8,12.0,REPROVADO
452371,57597055,c5642efe8a30966a0f82321d5e43489f,92127264.0,2.0,0.0,f,0.0,0.0,120.0,REPROVADO POR MÉDIA E POR FALTAS
452372,57597055,c5642efe8a30966a0f82321d5e43489f,92127264.0,1.0,0.0,f,0.0,0.0,120.0,REPROVADO POR MÉDIA E POR FALTAS
452373,57597055,c5642efe8a30966a0f82321d5e43489f,92127264.0,3.0,0.0,f,0.0,0.0,120.0,REPROVADO POR MÉDIA E POR FALTAS
452374,57597055,cefa17be97c7b1a68278c8bd1131d3bb,92127264.0,3.0,8.7,f,0.0,7.7,8.0,APROVADO
452375,57597055,cefa17be97c7b1a68278c8bd1131d3bb,92127264.0,2.0,7.8,f,0.0,7.7,8.0,APROVADO
452376,57597055,cefa17be97c7b1a68278c8bd1131d3bb,92127264.0,1.0,6.5,f,0.0,7.7,8.0,APROVADO
452377,57597055,a609ebc6b61e57772e4b2490decd1ef0,92127264.0,3.0,7.5,f,0.0,6.6,8.0,APROVADO POR NOTA
452378,57597055,a609ebc6b61e57772e4b2490decd1ef0,92127264.0,1.0,5.3,f,0.0,6.6,8.0,APROVADO POR NOTA
452379,57597055,a609ebc6b61e57772e4b2490decd1ef0,92127264.0,2.0,7.1,f,0.0,6.6,8.0,APROVADO POR NOTA
452380,57597055,0990b22d5cc621235045b4c4d54d1642,92127264.0,2.0,4.8,f,0.0,5.8,12.0,APROVADO POR NOTA
452381,57597055,0990b22d5cc621235045b4c4d54d1642,92127264.0,1.0,5.9,f,0.0,5.8,12.0,APROVADO POR NOTA
452382,57597055,0990b22d5cc621235045b4c4d54d1642,92127264.0,3.0,6.8,f,0.0,5.8,12.0,APROVADO POR NOTA
452383,57597055,257106d0aa81fc1644cd40bbbf402dd3,92127264.0,3.0,6.7,f,0.0,6.2,8.0,APROVADO POR NOTA
452384,57597055,257106d0aa81fc1644cd40bbbf402dd3,92127264.0,2.0,6.5,f,0.0,6.2,8.0,APROVADO POR NOTA
452385,57597055,257106d0aa81fc1644cd40bbbf402dd3,92127264.0,1.0,5.3,f,0.0,6.2,8.0,APROVADO POR NOTA
452386,57597055,cc45c845f764c7be86f3959bffec4495,92127264.0,3.0,7.8,f,0.0,7.9,4.0,APROVADO
452387,57597055,cc45c845f764c7be86f3959bffec4495,92127264.0,2.0,9.5,f,0.0,7.9,4.0,APROVADO
452388,57597055,cc45c845f764c7be86f3959bffec4495,92127264.0,1.0,6.5,f,0.0,7.9,4.0,APROVADO
452389,57597055,a11036a354234b060228d4bdb03febf6,92127264.0,1.0,0.0,f,0.0,0.0,92.0,REPROVADO POR MÉDIA E POR FALTAS
452390,57597055,a11036a354234b060228d4bdb03febf6,92127264.0,3.0,0.0,f,0.0,0.0,92.0,REPROVADO POR MÉDIA E POR FALTAS
452391,57597055,a11036a354234b060228d4bdb03febf6,92127264.0,2.0,0.0,f,0.0,0.0,92.0,REPROVADO POR MÉDIA E POR FALTAS
452392,57597055,9e6591d1bb6e6e4c20ffea96b4fde2d3,92127264.0,3.0,6.5,f,0.0,6.6,44.0,APROVADO POR NOTA
452393,57597055,9e6591d1bb6e6e4c20ffea96b4fde2d3,92127264.0,1.0,6.8,f,0.0,6.6,44.0,APROVADO POR NOTA
452394,57597055,9e6591d1bb6e6e4c20ffea96b4fde2d3,92127264.0,2.0,6.5,f,0.0,6.6,44.0,APROVADO POR NOTA
452395,57597055,2238664ca4997472a24aa4d025b433c5,92127264.0,2.0,5.6,f,0.0,5.9,24.0,APROVADO POR NOTA
452396,57597055,2238664ca4997472a24aa4d025b433c5,92127264.0,1.0,5.7,f,0.0,5.9,24.0,APROVADO POR NOTA
452397,57597055,2238664ca4997472a24aa4d025b433c5,92127264.0,3.0,6.5,f,0.0,5.9,24.0,APROVADO POR NOTA
452398,57597055,af8816d69255be63852233c3e1fed3fd,92127264.0,3.0,7.1,f,0.0,6.1,36.0,APROVADO POR NOTA
452399,57597055,af8816d69255be63852233c3e1fed3fd,92127264.0,2.0,5.2,f,0.0,6.1,36.0,APROVADO POR NOTA
452400,57597055,af8816d69255be63852233c3e1fed3fd,92127264.0,1.0,0.0,t,0.0,6.1,36.0,APROVADO POR NOTA
452401,57597055,4b4c3047c53651fb22563810f94aefda,92127264.0,3.0,5.2,f,0.0,5.2,4.0,APROVADO POR NOTA
452402,57597055,4b4c3047c53651fb22563810f94aefda,92127264.0,2.0,6.2,f,0.0,5.2,4.0,APROVADO POR NOTA
452403,57597055,4b4c3047c53651fb22563810f94aefda,92127264.0,1.0,4.3,f,0.0,5.2,4.0,APROVADO POR NOTA
452404,57597055,e2b9745017b06db7434ec9bde5278397,92127264.0,3.0,4.5,f,0.0,4.1,32.0,REPROVADO
452405,57597055,e2b9745017b06db7434ec9bde5278397,92127264.0,2.0,4.2,f,0.0,4.1,32.0,REPROVADO
452406,57597055,e2b9745017b06db7434ec9bde5278397,92127264.0,1.0,3.5,f,0.0,4.1,32.0,REPROVADO
452407,57597055,925577b2cff079d05d9651797d30a68f,92127264.0,3.0,0.0,f,0.0,0.0,128.0,REPROVADO POR MÉDIA E POR FALTAS
452408,57597055,925577b2cff079d05d9651797d30a68f,92127264.0,1.0,0.0,f,0.0,0.0,128.0,REPROVADO POR MÉDIA E POR FALTAS
452409,57597055,925577b2cff079d05d9651797d30a68f,92127264.0,2.0,0.0,f,0.0,0.0,128.0,REPROVADO POR MÉDIA E POR FALTAS
452410,57597055,7262cabf20f153ceaefb5a4180d0a859,92127264.0,2.0,7.5,f,0.0,7.2,8.0,APROVADO
