"professor";"aula";"aluno";"media"
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6515bc11da740d64680ef5f36d016237 ";"3.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d638dffa503c3470874f0e5d8a8c502b ";"3.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"08128d8405dec3563f96d12ca58af77e ";"5.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"585a86076d71152014a6dd7fee234bd0 ";"5.0 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"4aa63133c963bd0936a731846d0be1b6 ";"7.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e68aa00afbec6ea1d2511386edeaf5d0 ";"5.0 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ca091f92ef898601c135aebeb42ab6aa ";"6.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"224c0a6a613d388c45235ef7c56afa46 ";"5.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"4ab16fc330c852a118814a017a1b16ab ";"1.0 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"01a7847331a518447aeaddb044fb7a9b ";"6.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"fd88b11a8ad4b4c1b4021d8dba0a24d9 ";"5.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"965dcfc2da7259d908f4dc6cd633be51 ";"2.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"81f78aff3299e069903a31cea6cd7abd ";"3.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"2fcb41f862e22f3febc82c2daf1d8d83 ";"2.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"454c51639649e226880b674f517041bd ";"7.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"60d45842469b44fde293e7690a19505e ";"0.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"18951025c33f4bd2d00044a711f64260 ";"1.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0ae67acbe3f38b03a1c51fb6188776dd ";"5.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"71b1ba5b9ee3e9796d226d97a640ac15 ";"5.0 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"12825e7fd4b6ec3233c2c60a5b020fee ";"0.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1d98f53e1671d1526bb546d38fec1284 ";"0.0 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"29b127de310becf8e315c792d7a56bcd ";"5.6 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e5976989d02dd01d7be21af6dcab12dc ";"3.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"f3e277887cd1e614b4425337b3a096ca ";"5.0 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"7d155d6007d61a73d4f27b6f1e61b5cd ";"8.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ba5d2fb47a9aae22f2b31d22d1ed9464 ";"5.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6de8a838aa97afbc920c26f719aeab50 ";"0.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6515bc11da740d64680ef5f36d016237 ";"3.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d638dffa503c3470874f0e5d8a8c502b ";"3.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"08128d8405dec3563f96d12ca58af77e ";"5.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"47e0a38b24fe1ff3dce2d3da5fb2eb9e ";"5.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"22b6285ead6b0624416b2d44b397a602 ";"5.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"9b8bbc628a1ade2789aeda14b41ba5a1 ";"6.6 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"a4dcb29c90d3391a129da2f0afedc5bc ";"6.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"3741066175d61b20f08e509ac825cc13 ";"0.6 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"8115d4300b3d799016505adae5c94249 ";"5.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"277830ff25b2d893a214d8e0c1bee0e4 ";"5.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6b093c6ef14cd81941b48e2c1853ea7c ";"5.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"494c91068803fe73539abd10f38d14d9 ";"2.9 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"7a779e5d04e29819eea0a7f77f1c78bb ";"5.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"4dd6724406f14cb11b62567786620037 ";"5.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"9367faa78e1994f3861499e75f7f61e9 ";"4.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0930b51fc9f880328c34c4712cf1d36e ";"0.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"00817e8a1f70ef3d38481bc73eff4f3b ";"5.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"5b4ef3de6c6d87d78739fd340eff5448 ";"0.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ba595653d312a97aa393b642d91e8779 ";"5.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"5c36f997414afe85466ddf7f029be0f3 ";"5.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"73c2ec9df7df3db41fc430a063b7dae5 ";"2.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"c7658428eaebf51d27c6172a9b4ad489 ";"5.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b5c6ce0b71811530c2d8f3406a9026a9 ";"2.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"de9d615d60689d6ea25c984ce8879c0b ";"8.9 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b8e335be901f65af90c2b5fc074357a4 ";"5.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b2ea48813bda8b02e44205b7531695c8 ";"5.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b28154a2c3481fbd87c15a2ebd5c2194 ";"2.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"f73982d120b234aa32572488bec5443c ";"2.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d64a7945156a33a9c7f42a7b9920bea3 ";"3.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"85f6ecf46844bc8b2f164b4442c03a23 ";"3.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6decd1a3d280d42c169e21a7b3720a1b ";"4.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"86e55c7c4b1d74d44f9e5bdea773ffbe ";"4.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"47e0a38b24fe1ff3dce2d3da5fb2eb9e ";"5.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"22b6285ead6b0624416b2d44b397a602 ";"5.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"9b8bbc628a1ade2789aeda14b41ba5a1 ";"6.6 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"a4dcb29c90d3391a129da2f0afedc5bc ";"6.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"3741066175d61b20f08e509ac825cc13 ";"0.6 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"8115d4300b3d799016505adae5c94249 ";"5.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"277830ff25b2d893a214d8e0c1bee0e4 ";"5.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6b093c6ef14cd81941b48e2c1853ea7c ";"5.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"494c91068803fe73539abd10f38d14d9 ";"2.9 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"7a779e5d04e29819eea0a7f77f1c78bb ";"5.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"4dd6724406f14cb11b62567786620037 ";"5.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"9367faa78e1994f3861499e75f7f61e9 ";"4.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0930b51fc9f880328c34c4712cf1d36e ";"0.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"00817e8a1f70ef3d38481bc73eff4f3b ";"5.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"5b4ef3de6c6d87d78739fd340eff5448 ";"0.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ba595653d312a97aa393b642d91e8779 ";"5.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"5c36f997414afe85466ddf7f029be0f3 ";"5.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"73c2ec9df7df3db41fc430a063b7dae5 ";"2.5 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"c7658428eaebf51d27c6172a9b4ad489 ";"5.1 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b5c6ce0b71811530c2d8f3406a9026a9 ";"2.8 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"de9d615d60689d6ea25c984ce8879c0b ";"8.9 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b8e335be901f65af90c2b5fc074357a4 ";"5.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b2ea48813bda8b02e44205b7531695c8 ";"5.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b28154a2c3481fbd87c15a2ebd5c2194 ";"2.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"f73982d120b234aa32572488bec5443c ";"2.4 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d64a7945156a33a9c7f42a7b9920bea3 ";"3.7 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"85f6ecf46844bc8b2f164b4442c03a23 ";"3.3 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6decd1a3d280d42c169e21a7b3720a1b ";"4.2 "
"CHARLES ANDRYE GALVAO MADEIRA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"86e55c7c4b1d74d44f9e5bdea773ffbe ";"4.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"fa9d440205cb6452fd9812228a2d7e89 ";"5.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"a81d1db6951d80327da46a346d528a06 ";"5.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"11954362748d54c9c128b7f145edf007 ";"5.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d7a825aafe922feb601f52296ddbd5ec ";"5.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"a1103de7faacaafa0a0201d4f59547c3 ";"5.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e06463726b93edd68836c4047992670b ";"0.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"311eb037be74d4a4242e34c949c0a2cb ";"4.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e27a4ef32519ed977417777c06d91b95 ";"5.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1223330cafdedaded09ddc9897c6793c ";"5.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"54f561ec372ddb4f5fcda17559cb70f1 ";"9.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"31e219413c1eff2401a1c92479275ca7 ";"6.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"33af5b870b3c191a330c1f77e53d486d ";"4.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d0d260597bc6f8d7191b873220ca89c4 ";"6.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ebe4d2315eb0cf3385113bdb3fad27ba ";"1.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"5904c33ccc86dfdcd3c08af48ccd93c3 ";"6.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1bfe7c5627fcea4538313dbbd396bbf3 ";"6.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6fd68e20f25e7bcf6db87e03c8dc39f3 ";"8.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"3907f7f59d7ae7ad8c7a25698985b3fe ";"0.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0dbb9d0029044471957b1fc5ca1fb5f3 ";"5.1 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"21cd53115bfff591f7e365f5fa059930 ";"6.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1dfa15d5ae037a6218ca8192194f3900 ";"7.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b7e673956494151ef9c7abeb9aca176b ";"5.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b94b6ee25c4e5ee42da818eaa1fdfb54 ";"7.5 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"8cadfd912a0e588e224c17883f1c6fd3 ";"7.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0b810a57d97cdba7b923be5b822367ba ";"7.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6c5380ba799263418724f9af3f241040 ";"7.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"433347c5ae82c40ae87833e4c12d0c03 ";"5.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"23fd75b2977b49b4db2678f2a715ba57 ";"7.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ace10c1992aa09e5e84bc779f6dfbd6f ";"5.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"836c441144a92ae4c2aa7f324df15d4a ";"6.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e151652b575a106ef07dea3d18596d36 ";"3.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"c069259dec589bd10c69ba9dd1a5ff33 ";"6.1 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d197edef81a6ac336b882c7b8ef85b23 ";"5.5 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"349dc7ba2ad114e5b194e242c695cc05 ";"5.1 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"8e5bb6a75a0b9227bb461605720baf80 ";"5.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"20126fce0b0ae024e65a237c4097cc25 ";"7.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"fa9d440205cb6452fd9812228a2d7e89 ";"5.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"a81d1db6951d80327da46a346d528a06 ";"5.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"11954362748d54c9c128b7f145edf007 ";"5.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d7a825aafe922feb601f52296ddbd5ec ";"5.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"a1103de7faacaafa0a0201d4f59547c3 ";"5.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e06463726b93edd68836c4047992670b ";"0.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"311eb037be74d4a4242e34c949c0a2cb ";"4.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"e27a4ef32519ed977417777c06d91b95 ";"5.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1223330cafdedaded09ddc9897c6793c ";"5.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"54f561ec372ddb4f5fcda17559cb70f1 ";"9.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"31e219413c1eff2401a1c92479275ca7 ";"6.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"33af5b870b3c191a330c1f77e53d486d ";"4.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"d0d260597bc6f8d7191b873220ca89c4 ";"6.2 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"ebe4d2315eb0cf3385113bdb3fad27ba ";"1.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"5904c33ccc86dfdcd3c08af48ccd93c3 ";"6.8 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1bfe7c5627fcea4538313dbbd396bbf3 ";"6.7 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"6fd68e20f25e7bcf6db87e03c8dc39f3 ";"8.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"3907f7f59d7ae7ad8c7a25698985b3fe ";"0.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0dbb9d0029044471957b1fc5ca1fb5f3 ";"5.1 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"21cd53115bfff591f7e365f5fa059930 ";"6.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"1dfa15d5ae037a6218ca8192194f3900 ";"7.4 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b7e673956494151ef9c7abeb9aca176b ";"5.3 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"b94b6ee25c4e5ee42da818eaa1fdfb54 ";"7.5 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"8cadfd912a0e588e224c17883f1c6fd3 ";"7.0 "
"ALYSON MATHEUS DE CARVALHO SOUZA";"RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI";"0b810a57d97cdba7b923be5b822367ba ";"7.2 "
